Date,RT_Demand,Hr_End,DA_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point,week,day,month,d_1,w_1
9-Jan-16,1468.41,11,1335.1,27.74,27.87,0,-0.13,33.6,33.9,0,-0.3,31,29,6,9,1,1478.29,1401.78
9-Jan-16,1461.65,12,1323.3,33.32,33.37,0,-0.05,30.71,30.93,0,-0.22,33,30,6,9,1,1448.7,1374.83
9-Jan-16,1434.27,13,1259,35.65,35.93,0,-0.28,29.09,29.3,0,-0.21,35,32,6,9,1,1413.34,1376.26
9-Jan-16,1409.57,14,1277.8,27.51,27.73,0,-0.22,24.31,24.5,0,-0.19,35,33,6,9,1,1416.91,1367.28
9-Jan-16,1399.37,15,1264.1,25.53,25.73,0,-0.2,20.46,20.65,0,-0.19,35,33,6,9,1,1418.45,1347.9
9-Jan-16,1409.96,16,1279.2,25.35,25.54,0,-0.19,18.2,18.32,0,-0.12,35,33,6,9,1,1433.32,1377.2
9-Jan-16,1485.87,17,1357,31.13,31.18,0,-0.05,21.21,21.28,0,-0.07,35,34,6,9,1,1509.82,1469.23
9-Jan-16,1520.4,18,1421.3,45.39,45.33,0,0.06,25.66,25.73,0,-0.07,35,34,6,9,1,1546.04,1531.78
9-Jan-16,1471.39,19,1338.6,33.27,33.41,0,-0.14,22.08,22.25,0,-0.17,34,34,6,9,1,1506.82,1492.53
9-Jan-16,1422.9,20,1282.1,36.57,36.85,0,-0.28,21.14,21.35,0,-0.21,34,32,6,9,1,1462.08,1439.94
9-Jan-16,1345.72,21,1228.1,28.48,28.82,0,-0.34,17.16,17.33,0,-0.17,34,33,6,9,1,1409.71,1377.72
9-Jan-16,1279.81,22,1139.6,23.51,24.04,0,-0.53,14.64,14.85,0,-0.21,34,33,6,9,1,1315.31,1295.85
9-Jan-16,1193.65,23,1034.3,18.65,18.99,0,-0.34,-20.06,-20.51,0,0.45,34,33,6,9,1,1216.15,1210.36
9-Jan-16,1129.36,24,966.2,15.57,15.94,0,-0.37,-38.51,-39.47,0,0.96,34,34,6,9,1,1154.48,1149.43
10-Jan-16,1065.66,1,921.1,10.17,10.29,0,-0.12,17.53,17.83,0,-0.3,35,34,7,10,1,1070.3,1097.92
10-Jan-16,1028.54,2,889.3,10.5,10.7,0,-0.2,19.53,19.9,0,-0.37,35,34,7,10,1,1058.25,1066.95
10-Jan-16,999.95,3,865.4,6.67,6.77,0,-0.1,1.87,1.88,0,-0.01,35,35,7,10,1,1039.33,1038.76
10-Jan-16,994.21,4,864.5,4.9,4.97,0,-0.07,3.7,3.77,0,-0.07,35,35,7,10,1,1034,1036.36
10-Jan-16,1008.4,5,871.7,4.88,4.95,0,-0.07,-55.87,-57.13,0,1.26,36,36,7,10,1,1047.66,1039.24
10-Jan-16,1044.74,6,925.6,7.92,7.98,0,-0.06,13.24,13.49,0,-0.25,37,36,7,10,1,1099.09,1072.55
10-Jan-16,1103.3,7,1024.3,8.99,8.99,0,0,12.79,12.95,0,-0.16,36,36,7,10,1,1180.73,1125.13
10-Jan-16,1205.42,8,1100.5,11.73,11.71,0,0.02,19.57,19.68,0,-0.11,38,38,7,10,1,1282.2,1212.78
10-Jan-16,1303.32,9,1230,15.06,15.11,0,-0.05,19.8,19.95,0,-0.15,39,39,7,10,1,1372.6,1313.5
10-Jan-16,1382.16,10,1279.3,18.82,18.81,0,0.01,28.44,28.74,0,-0.3,43,42,7,10,1,1440,1379.75
10-Jan-16,1421.8,11,1293.7,22.83,23,0,-0.17,28.47,28.87,0,-0.4,44,43,7,10,1,1468.41,1391.79
10-Jan-16,1451.45,12,1277.8,21.89,22.24,0,-0.35,30.87,31.36,0,-0.49,45,44,7,10,1,1461.65,1406.33
10-Jan-16,1450.3,13,1267.4,22.55,22.95,0.01,-0.41,27.72,28.46,0,-0.74,45,44,7,10,1,1434.27,1392.59
10-Jan-16,1439.64,14,1252.3,23.83,24.34,0,-0.51,33.88,34.89,0,-1.01,46,45,7,10,1,1409.57,1374.59
10-Jan-16,1438.96,15,1234,22.33,22.86,0,-0.53,23.41,24.19,0,-0.78,47,46,7,10,1,1399.37,1360.43
10-Jan-16,1458.31,16,1268.8,21.5,22.04,-0.08,-0.46,19.04,19.64,0,-0.6,49,49,7,10,1,1409.96,1388.24
10-Jan-16,1513.78,17,1352.1,30.59,31.32,-0.21,-0.52,27.63,28.42,0,-0.79,52,51,7,10,1,1485.87,1501.79
10-Jan-16,1506.49,18,1403.5,36.9,37.46,-0.11,-0.45,27.78,28.6,0,-0.82,52,51,7,10,1,1520.4,1561.06
10-Jan-16,1464.4,19,1435.2,30,30.32,-0.04,-0.28,23.92,24.71,0,-0.79,52,51,7,10,1,1471.39,1527.33
10-Jan-16,1401.33,20,1277.8,28.66,29.35,-0.08,-0.61,19.23,19.94,0,-0.71,52,51,7,10,1,1422.9,1485.3
10-Jan-16,1298.31,21,1213.7,22.9,23.57,-0.18,-0.49,15.13,15.72,0,-0.59,52,51,7,10,1,1345.72,1415.13
10-Jan-16,1169.69,22,1114,20.15,20.74,-0.14,-0.45,5.3,5.5,0,-0.2,51,51,7,10,1,1279.81,1296.44
10-Jan-16,1073.23,23,985.2,16.97,17.68,-0.09,-0.62,-85.9,-89.53,0,3.63,50,50,7,10,1,1193.65,1195.71
10-Jan-16,1028.23,24,917.9,10.47,10.68,0,-0.21,-94.99,-98.91,0,3.92,47,47,7,10,1,1129.36,1132.92
11-Jan-16,978.64,1,876.4,8.13,8.47,0,-0.34,-146.18,-152.75,0,6.57,47,45,1,11,1,1065.66,1084.15
11-Jan-16,968.8,2,923.2,2.93,3.04,0,-0.11,-146.79,-154.09,0,7.3,47,44,1,11,1,1028.54,1064.32
11-Jan-16,974.4,3,902.7,1.69,1.77,0,-0.08,-122.35,-129.52,0,7.17,46,42,1,11,1,999.95,1065.04
11-Jan-16,980.88,4,849.2,2.15,2.25,0,-0.1,14.85,15.7,0,-0.85,40,32,1,11,1,994.21,1078.33
11-Jan-16,1043.62,5,889.2,9.5,9.85,0,-0.35,-15.63,-16.24,0,0.61,38,29,1,11,1,1008.4,1123.2
11-Jan-16,1150.21,6,1014.3,14.61,15.03,0,-0.42,-94.82,-98.54,0,3.72,37,27,1,11,1,1044.74,1239.69
11-Jan-16,1341.99,7,1434.5,31.72,32.25,-0.41,-0.12,33.14,34.56,-0.31,-1.11,36,25,1,11,1,1103.3,1432.71
11-Jan-16,1427.46,8,1562.9,38.39,39.94,-0.88,-0.67,18.64,19.5,-0.04,-0.82,34,17,1,11,1,1205.42,1509.28
11-Jan-16,1432.75,9,1396.8,30.04,31.23,-0.39,-0.8,21.15,21.98,0,-0.83,33,15,1,11,1,1303.32,1528.28
11-Jan-16,1450.02,10,1382.6,32.1,33.51,-0.52,-0.89,15.23,15.77,0,-0.54,33,13,1,11,1,1382.16,1551.28
11-Jan-16,1453.7,11,1383.1,36.26,38.33,-0.79,-1.28,23.3,24.38,0,-1.08,33,10,1,11,1,1421.8,1550.89
11-Jan-16,1435.33,12,1362.8,38.1,40.75,-1.01,-1.64,28.39,30.14,-0.19,-1.56,34,12,1,11,1,1451.45,1550.57
11-Jan-16,1455.71,13,1361.3,36.05,38.24,-0.85,-1.34,27.33,28.82,-0.13,-1.36,33,10,1,11,1,1450.3,1535.26
11-Jan-16,1460.65,14,1350.4,35.11,37.1,-0.79,-1.2,25.18,26.33,-0.01,-1.14,32,8,1,11,1,1439.64,1537.1
11-Jan-16,1453.99,15,1337.1,35.06,37.1,-0.79,-1.25,27.09,28.29,0,-1.2,32,7,1,11,1,1438.96,1518.06
11-Jan-16,1470.72,16,1355.6,36.07,38.23,-0.85,-1.31,32.07,33.54,0,-1.47,32,5,1,11,1,1458.31,1537.12
11-Jan-16,1553.02,17,1444.7,44.99,48.22,-1.39,-1.84,36.84,38.39,0,-1.55,30,4,1,11,1,1513.78,1623.43
11-Jan-16,1642.79,18,1508.8,75.23,82.53,-3.62,-3.68,78.03,82,0,-3.97,28,7,1,11,1,1506.49,1709.18
11-Jan-16,1621.9,19,1506.7,59.54,64.85,-2.42,-2.89,82.69,87.12,0,-4.43,27,7,1,11,1,1464.4,1701.9
11-Jan-16,1580.39,20,1475.7,48.3,52.25,-1.65,-2.3,47.24,49.74,0,-2.5,27,6,1,11,1,1401.33,1660.02
11-Jan-16,1507.21,21,1402.6,45.35,48.97,-1.52,-2.1,40.04,42.17,0,-2.13,26,7,1,11,1,1298.31,1590.61
11-Jan-16,1397.51,22,1313,36.57,39.03,-0.82,-1.64,31.88,33.53,0,-1.65,25,8,1,11,1,1169.69,1475.59
11-Jan-16,1282.95,23,1185.3,35.08,36.53,-0.68,-0.77,25.59,26.77,0,-1.18,25,7,1,11,1,1073.23,1380.3
11-Jan-16,1217.26,24,1114.3,26.26,26.67,-0.11,-0.3,14.97,15.5,0,-0.53,25,7,1,11,1,1028.23,1317.39
12-Jan-16,1149.4,1,1073.9,23.65,24.74,0,-1.09,10.11,10.57,0,-0.46,24,8,2,12,1,978.64,1252.18
12-Jan-16,1120.02,2,1045.1,22.07,23.11,0,-1.04,8.06,8.43,0,-0.37,22,10,2,12,1,968.8,1228.69
12-Jan-16,1119.6,3,1024.6,18.04,18.88,0,-0.84,0,0,0,0,21,11,2,12,1,974.4,1227.91
12-Jan-16,1130.09,4,1033.3,16.66,17.4,0,-0.74,29.82,30.92,0,-1.1,21,10,2,12,1,980.88,1223.63
12-Jan-16,1170.74,5,1065,22.45,23.29,0,-0.84,30.42,31.56,0,-1.14,21,10,2,12,1,1043.62,1278.23
12-Jan-16,1298.42,6,1197.8,27.58,28.53,0,-0.95,24.01,24.81,0,-0.8,21,11,2,12,1,1150.21,1392.08
12-Jan-16,1497.63,7,1438.6,43.78,44.55,0,-0.77,37.93,38.96,0,-1.03,19,10,2,12,1,1341.99,1555.56
12-Jan-16,1562.82,8,1483,44.81,45.86,0,-1.05,35.39,36.27,0,-0.88,19,11,2,12,1,1427.46,1568.5
12-Jan-16,1563.5,9,1634.2,42.48,42.96,0,-0.48,35.52,36.32,0,-0.8,20,11,2,12,1,1432.75,1571.13
12-Jan-16,1555.44,10,1650.2,40.55,41.24,0,-0.69,33.74,34.34,0,-0.6,23,11,2,12,1,1450.02,1569.04
12-Jan-16,1524.24,11,1456.2,42.71,43.47,0,-0.76,32.99,33.54,0,-0.55,26,10,2,12,1,1453.7,1568.54
12-Jan-16,1494.89,12,1437.9,38.56,39.25,0,-0.69,29.11,29.74,0,-0.63,28,13,2,12,1,1435.33,1549.41
12-Jan-16,1502.9,13,1405.3,38.38,39.13,0,-0.75,33.95,34.69,0,-0.74,30,13,2,12,1,1455.71,1500.93
12-Jan-16,1510.13,14,1403.5,36.96,37.59,0,-0.63,32.04,32.66,0,-0.62,30,12,2,12,1,1460.65,1519.23
12-Jan-16,1503.03,15,1347.2,36.35,37.05,0,-0.7,30.91,31.48,0,-0.57,31,14,2,12,1,1453.99,1505.02
12-Jan-16,1523.98,16,1361.5,37.23,37.82,0,-0.59,32.44,33.05,0,-0.61,31,22,2,12,1,1470.72,1510.59
12-Jan-16,1608.59,17,1489.8,42.61,43.09,0,-0.48,36.22,36.82,0,-0.6,31,25,2,12,1,1553.02,1577.69
12-Jan-16,1672.15,18,1570.7,60.62,61.55,0,-0.93,39.23,39.93,0,-0.7,30,28,2,12,1,1642.79,1680.95
12-Jan-16,1651.32,19,1515,51.21,52.31,0,-1.1,37,37.9,0,-0.9,31,30,2,12,1,1621.9,1664.31
12-Jan-16,1591.77,20,1469.4,44.51,44.88,0,-0.37,36.49,37.47,0,-0.98,31,31,2,12,1,1580.39,1614.87
12-Jan-16,1506.97,21,1390.1,39.79,40.5,0,-0.71,32.85,33.75,0,-0.9,34,33,2,12,1,1507.21,1555.33
12-Jan-16,1385.84,22,1257.4,38.43,39.53,0,-1.1,31.31,32.41,0,-1.1,36,33,2,12,1,1397.51,1465.59
12-Jan-16,1288.46,23,1101.8,31,31.84,0,-0.84,19.01,19.73,0,-0.72,36,34,2,12,1,1282.95,1347.33
12-Jan-16,1201.28,24,1009.3,34.6,34.99,0,-0.39,1.14,1.17,0,-0.03,27,26,2,12,1,1217.26,1253.82
13-Jan-16,1145.25,1,1062,18.73,19.46,0,-0.73,31.16,32.3,0,-1.14,26,24,3,13,1,1149.4,1188.72
13-Jan-16,1115.58,2,1080.3,14.07,14.62,0,-0.55,32.31,33.61,0,-1.3,24,22,3,13,1,1120.02,1166.55
13-Jan-16,1099.86,3,939.9,12,12.44,0,-0.44,22.83,23.85,0,-1.02,22,20,3,13,1,1119.6,1159.35
13-Jan-16,1120.71,4,951.3,11.85,12.29,0,-0.44,24,25.05,0,-1.05,21,19,3,13,1,1130.09,1166.36
13-Jan-16,1154.84,5,986.1,14.1,14.58,0,-0.48,30.6,31.78,0,-1.18,23,19,3,13,1,1170.74,1215.28
13-Jan-16,1262.9,6,1099.9,27.3,28.34,0,-1.04,11.85,12.33,0,-0.48,24,20,3,13,1,1298.42,1328.84
13-Jan-16,1431.69,7,1403.7,45.19,47.01,0,-1.82,40,42.8,-0.86,-1.94,25,21,3,13,1,1497.63,1501.35
13-Jan-16,1505.91,8,1500,46.75,48.47,0.01,-1.73,45.69,47.73,0,-2.04,24,18,3,13,1,1562.82,1551.08
13-Jan-16,1523.16,9,1493.1,43.57,44.96,0.01,-1.4,36.18,37.77,0,-1.59,23,15,3,13,1,1563.5,1553.39
13-Jan-16,1537.62,10,1493,45.13,46.55,0.01,-1.43,33.19,34.6,0,-1.41,24,14,3,13,1,1555.44,1538.74
13-Jan-16,1554.72,11,1497.8,47.85,49.39,0.01,-1.55,35.16,36.7,0,-1.54,25,14,3,13,1,1524.24,1531.57
13-Jan-16,1551.54,12,1485.8,45.89,47.38,0.01,-1.5,37.78,39.42,0,-1.64,25,13,3,13,1,1494.89,1488.14
13-Jan-16,1547.22,13,1422.5,43.04,44.37,0.01,-1.34,35.8,37.36,0,-1.56,26,9,3,13,1,1502.9,1460.35
13-Jan-16,1541.72,14,1396.5,40.25,41.59,0.01,-1.35,36.7,38.3,0,-1.6,25,9,3,13,1,1510.13,1469.12
13-Jan-16,1532.1,15,1372.2,39.81,41.41,-0.17,-1.43,34.65,36.2,0,-1.55,26,7,3,13,1,1503.03,1469.79
13-Jan-16,1538.67,16,1385.5,39.52,41.22,-0.16,-1.54,35.09,36.75,0,-1.66,25,6,3,13,1,1523.98,1475.3
13-Jan-16,1614.47,17,1538.7,42.74,44.17,0,-1.43,36.92,38.74,0,-1.82,24,5,3,13,1,1608.59,1566.31
13-Jan-16,1717.17,18,1618.5,57.08,58.97,0,-1.89,41.66,43.52,0,-1.86,23,3,3,13,1,1672.15,1655.69
13-Jan-16,1691.29,19,1605.7,50.5,52.26,0,-1.76,38.05,39.79,0,-1.74,22,1,3,13,1,1651.32,1641.69
13-Jan-16,1635.21,20,1556.7,47.56,49.42,0,-1.86,37.23,39.15,0,-1.92,19,2,3,13,1,1591.77,1582.4
13-Jan-16,1556.61,21,1472.6,54.32,56.49,0.02,-2.19,36.14,38.08,0,-1.94,19,1,3,13,1,1506.97,1524.72
13-Jan-16,1460.16,22,1331.1,50.52,52.37,0.01,-1.86,40.8,42.94,0,-2.14,18,0,3,13,1,1385.84,1420.25
13-Jan-16,1352.29,23,1186.7,40.86,42.11,0,-1.25,34.29,35.83,0,-1.54,18,0,3,13,1,1288.46,1292.08
13-Jan-16,1272.48,24,1116.5,36.22,36.71,0,-0.49,31.64,32.91,0,-1.27,17,0,3,13,1,1201.28,1227.75
14-Jan-16,1218.5,1,1105.3,35.78,37.26,0,-1.48,27.23,28.46,0,-1.23,16,0,4,14,1,1145.25,1180.4
14-Jan-16,1196.03,2,1073.7,34.79,36,0,-1.21,34.89,36.45,0,-1.56,15,0,4,14,1,1115.58,1148.17
14-Jan-16,1188.17,3,1055.5,32.5,33.72,0,-1.22,34.95,36.43,0,-1.48,16,0,4,14,1,1099.86,1139.37
14-Jan-16,1189.11,4,1062.8,31.53,32.67,0,-1.14,21.39,22.29,0,-0.9,15,1,4,14,1,1120.71,1144.43
14-Jan-16,1217.01,5,1102.1,35.15,36.37,0,-1.22,31.82,33.1,0,-1.28,16,1,4,14,1,1154.84,1190.13
14-Jan-16,1333.54,6,1221.7,36.12,37.56,0,-1.44,33.25,34.76,0,-1.51,16,3,4,14,1,1262.9,1310.85
14-Jan-16,1530.72,7,1446,47.07,48.74,0,-1.67,32.92,34.5,0,-1.58,16,3,4,14,1,1431.69,1496.88
14-Jan-16,1615.42,8,1527.5,49.51,51.45,-0.01,-1.93,47.52,49.78,-0.03,-2.23,16,4,4,14,1,1505.91,1555.63
14-Jan-16,1603.23,9,1536.2,49.59,51.4,0,-1.81,50.53,52.77,0,-2.24,16,4,4,14,1,1523.16,1541.33
14-Jan-16,1600.71,10,1484,47.37,49.2,0,-1.83,53.88,55.93,0,-2.05,17,5,4,14,1,1537.62,1523.34
14-Jan-16,1590.05,11,1462.7,43.36,44.85,0,-1.49,32.4,33.7,0,-1.3,20,7,4,14,1,1554.72,1510.31
14-Jan-16,1537.55,12,1442.7,42.18,43.81,0,-1.63,30.5,31.91,0,-1.41,23,9,4,14,1,1551.54,1472.17
14-Jan-16,1508.35,13,1413.7,37.27,38.64,0,-1.37,29.25,30.48,0,-1.23,25,8,4,14,1,1547.22,1442.75
14-Jan-16,1518.15,14,1391,35.64,36.97,0,-1.33,29.48,30.69,0,-1.21,26,9,4,14,1,1541.72,1430.98
14-Jan-16,1502.26,15,1368.3,35.2,36.53,0,-1.33,29.97,31.27,0,-1.3,28,8,4,14,1,1532.1,1425.27
14-Jan-16,1500.52,16,1376.2,35.62,36.97,0,-1.35,30.67,31.97,0,-1.3,28,9,4,14,1,1538.67,1440.22
14-Jan-16,1575.02,17,1471.2,42.49,43.61,0,-1.12,33.64,35.09,0,-1.45,28,9,4,14,1,1614.47,1537.27
14-Jan-16,1669.41,18,1622.6,61.26,64.09,-0.98,-1.85,36.52,38.11,0,-1.59,26,9,4,14,1,1717.17,1614.79
14-Jan-16,1664.53,19,1606.6,58.46,61.13,-0.82,-1.85,35.01,36.5,0,-1.49,24,9,4,14,1,1691.29,1580.94
14-Jan-16,1633.55,20,1482.1,45.32,47.01,0,-1.69,33.9,35.46,0,-1.56,25,10,4,14,1,1635.21,1545.02
14-Jan-16,1559.83,21,1397.8,44.72,46.52,-0.04,-1.76,33.13,34.65,0,-1.52,24,10,4,14,1,1556.61,1473.4
14-Jan-16,1460.79,22,1273.5,36.22,37.28,0,-1.06,28.6,29.92,0,-1.32,23,10,4,14,1,1460.16,1380.26
14-Jan-16,1355.16,23,1096.7,31.74,32.59,0,-0.85,30.22,31.3,0,-1.08,20,10,4,14,1,1352.29,1272.72
14-Jan-16,1273.36,24,1017.5,26.29,26.55,0,-0.26,26.76,27.48,0,-0.72,20,10,4,14,1,1272.48,1197.48
15-Jan-16,1212.82,1,1073.9,20.45,21.11,0,-0.66,25.15,25.95,0,-0.8,20,10,5,15,1,1218.5,1143.01
15-Jan-16,1187.79,2,1040.8,18.92,19.44,0,-0.52,13.39,13.89,0,-0.5,19,10,5,15,1,1196.03,1116.6
15-Jan-16,1180.52,3,1026.7,18.6,18.95,0,-0.35,16.1,16.62,0,-0.52,18,10,5,15,1,1188.17,1102.22
15-Jan-16,1195.13,4,1032.3,18.59,18.95,0,-0.36,23.23,23.81,0,-0.58,15,9,5,15,1,1189.11,1113.69
15-Jan-16,1234.41,5,1079,19.39,19.91,0,-0.52,19.67,20.33,0,-0.66,14,9,5,15,1,1217.01,1156.54
15-Jan-16,1343.94,6,1201.9,24.19,24.8,0,-0.61,27.26,28.18,0,-0.92,14,11,5,15,1,1333.54,1264.33
15-Jan-16,1527.45,7,1414.7,28.51,28.97,0,-0.46,20.2,20.72,0,-0.52,13,9,5,15,1,1530.72,1447.3
15-Jan-16,1588.67,8,1505.8,34.17,34.79,0,-0.62,34.07,35.06,0,-0.99,15,11,5,15,1,1615.42,1519.77
15-Jan-16,1585.41,9,1495.6,35.16,35.88,0,-0.72,30.65,31.7,-0.02,-1.03,18,13,5,15,1,1603.23,1503.41
15-Jan-16,1593.65,10,1499.5,32.99,33.55,0,-0.56,29.01,29.84,0,-0.83,20,14,5,15,1,1600.71,1499.93
15-Jan-16,1585.55,11,1498.6,31.91,32.39,0,-0.48,26.57,27.28,0,-0.71,23,17,5,15,1,1590.05,1478.29
15-Jan-16,1566.98,12,1438.5,28.86,29.38,0,-0.52,23.6,24.19,0,-0.59,26,19,5,15,1,1537.55,1448.7
15-Jan-16,1539.82,13,1411.6,29.02,29.6,0,-0.58,17.58,18.06,0,-0.48,27,18,5,15,1,1508.35,1413.34
15-Jan-16,1542.93,14,1384.8,26.36,26.94,0,-0.58,18.61,19.13,0,-0.52,29,18,5,15,1,1518.15,1416.91
15-Jan-16,1516.6,15,1351.8,24.5,25.08,0,-0.58,16.36,16.81,0,-0.45,28,17,5,15,1,1502.26,1418.45
15-Jan-16,1507.72,16,1362.6,27.17,27.73,0,-0.56,16.02,16.44,0,-0.42,30,21,5,15,1,1500.52,1433.32
15-Jan-16,1550.19,17,1439.7,35.45,35.93,0,-0.48,17.94,18.33,0,-0.39,30,21,5,15,1,1575.02,1509.82
15-Jan-16,1591,18,1536,45.76,46.44,0,-0.68,24.53,25.1,0,-0.57,29,21,5,15,1,1669.41,1546.04
15-Jan-16,1552.52,19,1452.5,35.89,36.43,0,-0.54,16.76,17.17,0,-0.41,29,21,5,15,1,1664.53,1506.82
15-Jan-16,1514,20,1390.8,29.96,30.59,0,-0.63,19.72,20.24,0,-0.52,28,21,5,15,1,1633.55,1462.08
15-Jan-16,1444.33,21,1289.8,28.21,28.89,0,-0.68,18.05,18.59,0,-0.54,28,21,5,15,1,1559.83,1409.71
15-Jan-16,1378.79,22,1200.8,24.44,25.1,0,-0.66,20.21,20.83,0,-0.62,28,21,5,15,1,1460.79,1315.31
15-Jan-16,1288.95,23,1075.8,24.76,25.17,0,-0.41,9.47,9.77,0,-0.3,28,21,5,15,1,1355.16,1216.15
15-Jan-16,1205.3,24,996.6,21.34,21.44,0,-0.1,58.69,58.92,0,-0.23,28,21,5,15,1,1273.36,1154.48
16-Jan-16,1138.84,1,1006.6,19.75,20.06,0,-0.31,27.25,27.56,0,-0.31,28,21,6,16,1,1212.82,1070.3
16-Jan-16,1104.71,2,970.5,18.12,18.24,0,-0.12,22.92,23.2,0,-0.28,27,25,6,16,1,1187.79,1058.25
16-Jan-16,1086.73,3,955.5,16.72,16.85,0,-0.13,17.92,18.1,0,-0.18,27,26,6,16,1,1180.52,1039.33
16-Jan-16,1073.05,4,941.3,15.13,15.25,0,-0.12,22.5,22.77,0,-0.27,28,27,6,16,1,1195.13,1034
16-Jan-16,1087.83,5,961.3,15.14,15.25,0,-0.11,22.93,23.23,0,-0.3,29,28,6,16,1,1234.41,1047.66
16-Jan-16,1131.1,6,1021.7,16.9,16.98,0,-0.08,22.7,23.06,0,-0.36,30,29,6,16,1,1343.94,1099.09
16-Jan-16,1207.76,7,1114.4,22,22.06,0,-0.06,25.59,25.96,0,-0.37,30,29,6,16,1,1527.45,1180.73
16-Jan-16,1303.63,8,1224.1,25.27,25.26,0,0.01,28.12,28.41,0,-0.29,29,28,6,16,1,1588.67,1282.2
16-Jan-16,1404.27,9,1299,29.4,29.39,0,0.01,38.31,38.69,0,-0.38,30,28,6,16,1,1585.41,1372.6
16-Jan-16,1493.05,10,1415.2,29.33,29.42,0,-0.09,49.85,50.34,0,-0.49,29,27,6,16,1,1593.65,1440
16-Jan-16,1546.2,11,1382.5,35.84,36.24,0,-0.4,37.78,38.44,0,-0.66,27,26,6,16,1,1585.55,1468.41
16-Jan-16,1568.82,12,1391.3,32.97,33.43,0,-0.46,36.58,37.13,0,-0.55,26,25,6,16,1,1566.98,1461.65
16-Jan-16,1542.89,13,1355.9,30.78,31.17,0,-0.39,35.1,35.72,0,-0.62,26,24,6,16,1,1539.82,1434.27
16-Jan-16,1525.64,14,1325.9,30.61,31.07,0,-0.46,33.22,33.84,0,-0.62,27,24,6,16,1,1542.93,1409.57
16-Jan-16,1484.3,15,1357.9,27.46,27.93,0,-0.47,33.35,34.14,0,-0.79,28,24,6,16,1,1516.6,1399.37
16-Jan-16,1473.45,16,1366.3,29.02,29.44,0,-0.42,32.4,33.2,0,-0.8,29,26,6,16,1,1507.72,1409.96
16-Jan-16,1518.36,17,1441.1,33.47,33.86,0,-0.39,38.81,39.76,0,-0.95,29,26,6,16,1,1550.19,1485.87
16-Jan-16,1575.62,18,1478.1,51,51.51,0,-0.51,46.45,47.4,0,-0.95,29,26,6,16,1,1591,1520.4
16-Jan-16,1528.43,19,1458.7,41.15,41.65,0,-0.5,38.53,39.42,0,-0.89,28,26,6,16,1,1552.52,1471.39
16-Jan-16,1447.86,20,1380,35.82,36.42,0,-0.6,32.66,33.44,0,-0.78,29,26,6,16,1,1514,1422.9
16-Jan-16,1408.15,21,1315.4,35.7,36.26,0,-0.56,36.92,37.91,0,-0.99,28,27,6,16,1,1444.33,1345.72
16-Jan-16,1312.53,22,1223.4,30.16,31.17,0,-1.01,28.78,29.84,0,-1.06,30,27,6,16,1,1378.79,1279.81
16-Jan-16,1242.51,23,1104.7,29.47,30.25,0,-0.78,27.17,28.18,0,-1.01,30,26,6,16,1,1288.95,1193.65
16-Jan-16,1152.97,24,1039.2,24.6,24.95,0,-0.35,24.71,25.29,0,-0.58,30,27,6,16,1,1205.3,1129.36
17-Jan-16,1075.59,1,1021,25.42,25.93,0,-0.51,23.13,23.73,0,-0.6,30,27,7,17,1,1138.84,1065.66
17-Jan-16,1048.07,2,979.2,23.71,24.11,0,-0.4,21.39,21.95,0,-0.56,29,28,7,17,1,1104.71,1028.54
17-Jan-16,1030.37,3,960.4,20.45,20.84,0,-0.39,15.43,15.81,0,-0.38,29,27,7,17,1,1086.73,999.95
17-Jan-16,1033.37,4,936.1,18.53,18.94,0,-0.41,13.8,14.18,0,-0.38,29,27,7,17,1,1073.05,994.21
17-Jan-16,1065.93,5,953.2,18.83,19.2,0,-0.37,19.25,19.77,0,-0.52,29,27,7,17,1,1087.83,1008.4
17-Jan-16,1094.35,6,1010.5,23.45,23.94,0,-0.49,25.25,26.03,0,-0.78,29,27,7,17,1,1131.1,1044.74
17-Jan-16,1161.56,7,1086.5,23.58,23.97,0,-0.39,25.13,25.9,0,-0.77,27,25,7,17,1,1207.76,1103.3
17-Jan-16,1236.81,8,1190.4,22.91,23.19,0,-0.28,23.86,24.54,0,-0.68,28,25,7,17,1,1303.63,1205.42
17-Jan-16,1325.37,9,1307,24.8,25.11,0,-0.31,18.62,19.17,0,-0.55,27,23,7,17,1,1404.27,1303.32
17-Jan-16,1362.93,10,1349.8,27.8,28.44,0,-0.64,20.91,21.7,0,-0.79,28,22,7,17,1,1493.05,1382.16
17-Jan-16,1372.2,11,1378.7,31.14,31.99,0,-0.85,29.54,30.84,0,-1.3,31,25,7,17,1,1546.2,1421.8
17-Jan-16,1359.5,12,1396.9,31.53,32.49,0,-0.96,31.86,33.32,0,-1.46,30,22,7,17,1,1568.82,1451.45
17-Jan-16,1360.42,13,1377.3,33.23,34.3,0,-1.07,33.81,35.39,0,-1.58,31,23,7,17,1,1542.89,1450.3
17-Jan-16,1369.9,14,1377,30.66,31.63,0,-0.97,32.02,33.45,0,-1.43,31,23,7,17,1,1525.64,1439.64
17-Jan-16,1372.79,15,1360.7,25.72,26.55,0,-0.83,34.58,36.03,0,-1.45,31,23,7,17,1,1484.3,1438.96
17-Jan-16,1396.73,16,1389.2,30.89,31.85,0,-0.96,35.57,36.89,0,-1.32,31,22,7,17,1,1473.45,1458.31
